id,output,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48
18702,1,38.785,45.058,221.938,51.31,492.118,7.262,1087,12.778,8.627,34.005,19.677,13.921,70.746,47.668,6.238,11.462,15.299,16.007,14.279,12.935,11.202,13.242,11.677,10.113,1091.111,10.622,1.214,3.975,88.527,1,439.741,396.835,129.897,197.006,47.294,29.58,3.673,12.895,1.209,2.92,1.108,-0.003,33.518,129.516,90.206,51.696,1275.556,1146.667
18706,1,34.155,81.947,122.03,55.347,127.586,61.376,1087,40.018,155.135,62.735,162.662,58.32,35.853,34.066,46.851,19.454,52.744,6.14,5.65,3.556,3.141,2.607,1.564,1.382,283.019,2.868,0.921,3.381,98.291,1,112.902,60.006,2.789,8.305,7.525,28.717,1.455,40.293,2.359,4.318,2.274,-0.394,38.309,99.613,17.908,9.083,380.189,18.508
18743,1,42.372,77.977,128.242,29.799,103.636,53.254,750,43.565,158.667,37.889,168.4,45.662,27.115,23.5,13.676,38.133,61.637,8.095,8.243,5.054,4.86,6.361,4.114,3.956,245.122,2.585,2.595,4.357,95.925,1,126.207,108.947,42.993,53.286,11.967,69.073,2.208,23.794,1.273,4.013,1.229,0.021,34.253,107.637,29.36,16.022,513.415,76.122
18759,1,33.353,45.937,217.69,51.31,136.637,17.158,375,25.166,44.4,28.718,60.667,27.393,45.154,33.113,1.626,22.023,35.788,5.393,8.745,7.334,6.135,3.793,5.479,4.584,360,6.2,1.054,2.817,94.667,1,243.297,239.341,129.897,156.923,39.253,39.423,2.668,1.923,1.422,4.394,1.339,-0.361,39.633,121.985,50.477,12.294,885,820
18784,1,25.979,63.212,158.198,44.635,74.622,45.012,357,33.039,135.948,62.226,143.324,58.903,41.059,29.586,1.04,27.255,44.565,1.111,-5.193,-7.333,-7.368,0.981,-6.616,-6.648,50.82,-1.831,1.931,3.643,106.426,4,125.668,124.495,20.065,6.45,15.119,91.972,2.773,1.964,1.132,4.229,1.108,-0.508,5.464,106.363,-10.966,1.564,-134.906,-8.471
18812,1,38.515,127.665,78.33,13.076,84.091,61.103,295,8.04,147.458,51.072,309.153,69.832,22.588,14.931,33.562,9.451,26.25,-5.008,-3.347,-3.678,-3.678,-4.185,-4.005,-4.005,-269.643,-1.831,0.36,0.788,103.949,4,88.048,58.498,14.474,9.594,-8.346,119.789,3.167,69.238,1.197,2.169,0.918,-0.759,32.025,106.683,-10.966,-2.374,-134.906,-8.471
18853,1,62.739,186.288,53.68,3.296,302.057,68.056,1087,7.348,42.599,14.733,265.704,66.321,24.735,22.708,6.227,5.136,22.246,5.305,2.745,2.586,2.586,3.208,1.588,1.588,2633.333,17.333,0.228,0.788,98.417,1,56.182,52.683,10.428,13.757,-29.061,28.564,1.042,6.653,1.654,6.276,1.629,-1.013,21.536,129.332,51.411,7.625,2616.667,1185.714
18864,1,58.607,75.27,132.855,51.31,662.5,38.791,563,29.904,8.242,24.511,49.112,22.138,43.235,37.07,16.538,28.009,39.883,20.505,21.161,18.927,16.204,13.794,12.148,10.368,1123.256,13.605,1.612,2.868,88.18,1,186.98,156.058,72.875,170.886,19.255,34.146,1.71,15.26,1.132,5.421,1.11,0.14,60.062,127.29,97.487,41.837,1895.349,1578.571
18880,1,73.418,116.844,85.584,40.476,97.154,33.087,146.348,10.759,47.415,18.917,62.805,37.166,59.177,18.741,5.159,13.564,15.385,1.786,3.242,1.621,1.587,2.261,2.083,2.039,108.511,2.17,2.083,3.792,97.618,3,71.523,67.833,20.53,24.976,-10.584,112.849,2.761,6.472,0.79,4.025,0.778,0.003,21.87,106.421,36.927,6.891,380.851,51.841
18895,1,52.827,184.109,54.316,98.664,36.864,83.021,147.333,58.851,397.964,46.543,435.181,71.307,16.386,5.264,16.503,26.909,78.221,2.862,1.402,1.027,1.027,1.076,0.441,0.441,668.421,3.737,0.228,0.788,99.56,1,66.155,55.238,0.832,2.184,-24.133,25.939,0.505,6.512,2.672,6.818,2.33,0.127,50.128,100.622,6.393,3.724,447.368,5.455
18898,1,66.091,81.598,122.552,22.798,216.791,39.824,592,34.656,29.955,29.113,36.543,19.004,51.684,43.265,34.888,32.957,39.99,10.232,11.742,8.371,8.676,9.385,8.02,8.312,290.517,3.978,3.23,6.226,90.877,1,178.428,116.179,25.732,70.108,14.905,27.494,1.906,44.164,1.09,3.57,1.044,0.112,41.651,117.255,31.385,22.575,487.931,151.711
18914,1,35.819,91.989,108.709,51.31,123.335,48.783,433,39.368,94.515,55.885,159.353,61.062,38.319,29.469,2.275,36.311,52.728,22.247,21.161,18.927,16.204,11.995,11.472,9.151,2633.333,21.022,0.228,0.788,88.54,1,105.109,102.717,12.971,83.696,3.119,36.21,1.452,1.566,3.227,7.983,2.949,0.536,67.864,120.508,244.655,52.703,3875,1578.571
19029,1,57.432,86.068,116.187,35.163,134.608,55.961,452,50.604,96.726,31.197,112.124,33.272,29.674,23.109,28.501,57.198,63.036,9.646,11.259,7.959,6.156,9.558,8.519,6.589,270.588,3.412,3.532,4.601,91.71,1,127.94,91.476,34.175,56.827,9.296,53.033,2.584,39.544,1.021,3.08,0.934,-0.044,23.905,118.822,23.286,11.352,470.588,71.843
19073,1,44.601,54.493,183.509,51.31,206.686,30.797,620.5,33.152,27.72,28.587,40.371,18.152,44.964,35,1.57,21.534,42.44,11.382,15.689,13.613,10.499,6.707,8.025,6.19,548.077,6.865,1.224,3.629,93.074,1,305.19,300.399,129.897,197.006,37.246,29.336,2.405,2.319,1.697,4.837,1.696,0.092,53.533,121.065,49.705,20.211,978.846,842.308
19108,1,27.074,36.873,271.198,8.554,704.317,7.262,1038,8.671,16.329,34.373,41.04,26.575,64.754,47.668,4.106,4.753,11.81,19.314,18.246,17.671,14.354,9.677,9.472,7.694,2633.333,21.022,0.308,1.402,90.561,1,274.413,263.146,129.897,197.006,46.351,35.945,2.232,6.053,1.996,4.936,1.866,-0.051,70.654,122.254,236.243,52.703,3875,346.33
19144,1,47.901,139.3,71.787,51.31,57.731,75.236,95.652,27.948,475.785,32.453,590.98,65.613,5.189,-0.236,12.992,13.098,84.342,6.17,9.357,7.849,6.918,3.04,3.913,3.449,404.412,6.206,0.752,1.584,96.151,2,79.403,69.087,29.835,42.559,-13.514,59.892,0.778,30.602,2.03,6.623,2.006,0.681,63.814,103.808,34.504,6.318,751.471,701.471
19164,1,33.136,58.741,170.238,51.31,284.227,69.682,1087,30.685,81.32,60.165,192.653,43.59,21.724,21.217,21.449,21.378,57.558,22.247,21.161,18.927,16.204,13.794,12.148,10.13,1237.5,10.828,1.256,2.681,88.18,1,153.394,153.394,16.613,61.797,23.274,59.723,3.193,2.042,1.748,3.681,1.737,0.041,54.4,116.092,87.889,28.878,1459.375,1203.125
19168,1,15.904,25.67,388.306,17.601,415.909,30.659,283.1,14.802,40.94,79.223,47.898,31.809,65.705,42.951,32.636,10.483,18.226,14.209,13.578,12.328,12.023,8.324,7.377,7.194,1113.333,12.289,0.748,4.559,91.8,1,264.381,178.097,9.218,41.962,52.1,26.288,3.339,62.4,1.707,2.226,1.671,-0.445,55.81,91.067,160.697,35.754,1311.111,85.799
19173,1,50.592,70.806,141.23,19.871,36.864,43.057,408.484,40.857,51.899,32.412,71.859,28.548,39.707,30.003,51.986,33.199,50.7,6.774,9.1,6.835,7.15,4.555,4.736,4.954,290.228,3.314,1.57,3.853,95.418,1,173.067,83.096,59.558,79.972,20.859,29.989,0.505,49.956,1.676,5.995,1.443,-0.762,16.696,97.511,21.073,15.486,413.429,70.258
19201,1,40.226,91.463,109.334,51.31,1323.618,65.615,433.406,22.654,11.375,43.02,299.888,56.019,18.68,14.37,9.529,19.478,54.807,3.983,4.174,2.347,2.347,3.394,2.049,2.049,212.877,2.031,1.595,2.221,97.957,1,106.703,96.535,28.034,32.288,3.755,23.477,3.436,19.939,1.173,2.933,1.146,-0.148,34.506,108.441,48.753,11.039,579.829,703.125
19205,1,28.01,67.907,147.26,26.582,214.804,39.233,430,28.729,113.178,42.649,189.922,58.753,29.784,23.741,6.196,23.592,48.151,22.247,21.161,18.927,16.204,13.794,12.148,10.368,2633.333,21.022,0.228,0.788,88.18,1,122.531,114.939,50.776,80.571,13.237,38.096,2.082,7.907,1.819,5.124,1.671,-0.36,48.124,112.295,116.896,28.333,3875,103.234
19220,1,50.367,109.817,91.06,75.579,96.133,62.611,346.07,60.093,234.729,38.869,257.145,54.136,21.053,14.969,43.603,43.598,74.056,9.595,9.451,4.86,4.439,6.61,3.839,3.506,182.305,2.069,3.626,5.571,95.946,1,91.683,51.707,14.553,24.327,-4.503,38.19,1.464,48.872,1.452,3.908,1.266,-0.073,38.164,110.232,21.759,14.51,321.587,36.728
19222,1,51.817,191.374,52.254,17.953,207.576,75.346,306,19.723,194.771,36.765,550.98,72.924,13.235,8.91,1.257,11.728,59.843,8.133,7.696,4.897,4.897,4.784,2.881,2.881,290.625,2.75,1.646,3.143,97.128,1,66.074,65.243,15.658,22.301,-24.74,37.833,2.414,1.427,1.7,4.884,1.7,-0.028,49.847,107.823,49.077,13.36,412.5,103.03
19264,1,27.289,58.407,171.211,51.31,332.588,55.802,440.59,14.103,35.277,60.801,165.027,53.278,32.262,24.957,24.015,12.074,30.403,4.409,5.676,5.103,3.96,3.285,4.019,3.119,727.522,4.737,0.452,0.857,96.043,1,136.474,103.7,22.36,31.17,19.433,81.078,4.001,34.266,1.342,2.339,1.27,-0.609,15.632,94.586,47.781,4.191,1099.694,900.431
19307,1,59.208,232.542,39.697,85.779,436.842,71.179,219,34.991,203.881,32.136,386.758,77.993,20.166,10.958,11.287,18.986,63.439,5.446,7.493,4.862,4.148,3.048,2.723,2.323,206.78,2.847,1.474,3.188,97.31,2,52.302,46.399,11.098,17.532,-36.812,14.771,1.604,11.307,1.787,6.065,1.785,0.149,43.443,105.259,29.032,14.591,566.102,38.828
19309,1,24.978,31.342,319.056,51.31,245.026,42.096,323.2,43.537,47.277,54.41,57.55,20.306,35.284,24.367,8.091,17.59,55.235,12.345,15.073,13.072,10.093,4.746,5.187,4.005,597.778,7.533,0.794,2.895,94.877,1,369.462,339.57,101.505,164.731,52.1,37.221,1.817,19.544,2.601,4.88,2.52,0.519,40.018,104.651,46.205,18.691,988.889,840
19393,1,79.252,129.973,76.939,130.665,122.294,53.655,702.997,46.887,84.156,16.222,94.944,38.839,34.107,35.088,22.268,67.686,53.406,6.957,6.999,0.825,0.681,10.446,1.242,1.025,112.379,1.115,7.09,8.596,98.824,1,52.8,41.043,13.849,16.065,-18.332,50.691,2.659,24.741,0.667,3.455,0.664,0.106,13.85,123.907,3.914,2.366,119.795,22.757
19407,1,49.409,83.633,119.57,19.268,209.342,36.134,741.542,12.234,45.53,40.817,75.887,40.921,53.924,25.309,15.528,5.643,18.493,7.797,2.75,1.119,0.601,4.313,0.674,0.362,439.216,1.605,0.982,2.818,99.329,1,123.63,104.433,21.94,25.51,9.67,36.064,2.309,33.63,1.808,3.374,1.661,0.62,72.539,118.326,22.418,23.607,354.413,57.832
19453,1,68.454,116.106,86.128,101.15,450.61,63.345,234.589,51.078,83.959,25.057,125.781,41.042,40.419,18.72,39.008,45.774,61.019,1.888,3.389,0.715,0.66,2.087,0.82,0.757,68.101,1.236,3.065,3.868,99.232,1,76.864,46.881,2.506,4.734,-9.496,47.97,1.419,36.692,0.962,4.571,0.872,0.235,9.621,94.925,22.514,2.416,149.046,36.542
19492,1,58.654,112.847,88.616,53.618,139.08,57.906,623,40.705,122.472,37.064,144.302,48.024,22.062,27.938,14.341,34.874,55.018,7.761,8.749,5.368,4.67,6.178,4.577,3.982,214.286,2.587,2.883,4.907,95.489,1,86.096,73.749,17.575,28.699,-6.677,63.979,2.589,16.204,1.265,3.843,1.173,0.153,46.269,105.154,19.095,8.807,339.683,42.05
19503,1,42.126,76.425,130.847,37.534,88.838,63.382,797,43.251,125.345,58.271,145.169,44.88,30.101,27.036,26.072,24.772,58.316,10.038,10.845,6.84,6.423,4.932,3.644,3.421,231.25,2.708,2.133,5.776,96.395,1,128.954,95.333,0.31,14.347,12.995,40.425,1.556,32.924,2.035,3.691,1.877,0.226,55.433,120.079,32.536,16.451,442.708,64.634
19539,1,79.252,192.711,51.891,152.186,81.66,63.076,355.75,46.187,142.586,16.505,155.798,55.802,25.258,25.749,18.93,26.888,56.323,12.162,6.457,3.121,2.492,4.777,1.707,1.363,261.847,1.936,1.824,5.285,98.294,1,44.352,25.88,0.31,5.368,-36.812,17.369,0.505,5.322,2.546,11.706,1.829,0.217,44.115,110.742,20.111,16.471,377.108,27.453
19598,1,30.825,37.346,267.764,51.31,264.765,7.262,1087,7.348,17.775,34.118,27.2,17.461,64.197,47.668,4.733,4.286,11.213,16.602,17.697,17.423,10.485,9.401,10.526,6.334,2633.333,21.022,0.228,0.788,92.057,1,396.162,377.412,129.897,197.006,51.714,26.945,2.241,8.319,1.766,4.765,1.655,-0.205,52.719,120.62,244.655,52.703,3875,1578.571
19659,1,63.622,103.981,96.171,12.388,95.691,32.4,314.732,7.348,47.376,26.35,67.801,38.814,57.247,38.896,12.612,4.836,11.213,8.703,8.87,8.498,5.693,6.278,6.188,4.145,2322.222,21.022,0.27,0.98,93.825,2,93.724,81.904,25.837,47.385,-2.436,59.371,1.952,11.458,1.386,5.153,1.373,0.006,43.936,116.976,244.655,26.116,3755.556,229.167
19664,1,59.387,129.507,77.216,87.096,88.303,30.518,1087,35.372,103.146,15.906,123.749,54.144,43.753,40.462,12.279,21.565,44.704,5.547,8.031,5.779,4.798,2.266,3.165,2.628,183.68,1.695,1.234,3.67,96.911,1,75.009,65.799,45.631,55.219,-13.531,33.955,0.591,11.223,2.448,11.706,1.826,-0.358,9.455,99.657,8.187,2.057,365.528,17.45
19666,1,55.54,112.378,88.985,61.922,174.427,47.936,1087,37.105,98.377,31.444,131.939,50.578,38.334,28.944,17.202,41.422,49.186,4.288,6.369,5.303,4.667,3.356,4.801,4.225,347.662,2.228,0.965,1.789,95.351,1,87.905,72.784,25.735,34.237,-6.118,60.964,1.854,21.898,1.278,4.645,1.105,-0.744,8.263,87.932,10.203,3.499,610.516,16.858
19693,1,36.287,52.552,190.288,51.31,134.768,35.007,147.667,22.859,53.499,42.305,70.971,30.951,43.532,14.078,16.162,16.56,34.39,2.266,2.177,0.462,0.347,1.64,0.342,0.257,129.213,1.27,1.269,2.981,99.661,1,205.852,172.583,68.957,70.483,32.762,64.373,3.053,24.286,1.382,3.11,1.35,-0.048,20.013,106.919,17.2,3.527,197.753,324.719
19715,1,26.686,36.573,273.428,51.31,173.574,34.533,459.8,8.392,40.409,54.005,56.046,27.032,48.149,37.743,26.413,4.962,14.82,22.247,21.161,18.927,14.98,11.964,12.019,7.436,2633.333,21.022,0.316,1.273,91.03,1,271.207,199.573,63.756,138.96,46.281,26.915,2.059,38.823,2.099,3.598,2.014,0.014,46.977,119.916,230.154,36.96,3875,1578.571
19734,1,76.686,102.901,97.181,35.534,141.488,34.262,332.3,23.158,32.621,19.111,44.327,25.476,57.471,40.367,16.914,14.219,28.722,22.247,19.291,18.125,12.997,10.449,9.908,7.104,1640,16.55,0.637,2.782,90.105,1,91.514,76.035,16.497,79.837,-2.162,26.453,1.091,7.694,2.392,8.926,1.829,-0.132,25.1,112.016,87.403,27.979,1698.333,140.074
19765,1,47.834,94.068,106.306,3.296,227.368,51.315,524,9.938,46.851,44.006,121.279,49.149,40.526,32.792,4.299,6.595,19.693,4.104,5.613,4.498,3.643,2.823,3.105,2.515,366.667,5.033,0.77,1.774,96.927,1,106.137,101.574,16.601,26.121,3.016,56.759,3.299,14.377,1.454,3.181,1.449,0.489,30.112,107.533,88.556,16.255,1096.667,689.13
19860,1,35.678,43.882,227.886,51.31,328.571,7.262,1087,7.348,15.987,42.921,24.062,18.695,71.987,47.668,2.069,4.286,11.213,22.247,21.161,18.927,16.204,13.794,12.148,10.368,2633.333,21.022,0.228,0.788,88.18,1,344.068,336.949,114.915,197.006,45.627,39.023,3.598,4.084,1.367,3.215,1.365,0.136,61.575,130.492,244.655,52.703,3875,1578.571
19863,1,75.192,198.624,50.346,101.989,188.415,63.103,327.746,28.701,95.855,19.417,199.912,62.144,28.92,19.326,17.459,13.627,48.006,8.599,10.761,8.349,7.236,2.707,4.1,3.553,228.571,4.462,1.184,3.228,96.041,1,44.352,32.951,9.352,23.247,-36.812,45.346,1.056,4.371,3.176,9.92,2.036,0.681,52.849,114.324,48.405,12.928,720.879,60.552
19886,1,34.125,90.355,110.675,51.31,162.335,68.884,297.833,9.575,118.858,62.526,241.858,62.232,22.174,17.091,12.503,4.888,27.121,22.247,21.161,18.927,16.204,10.819,9.65,7.673,1863.291,17.62,0.581,1.732,90.437,1,105.854,92.619,8.491,38.871,3.643,68.501,1.653,26.022,2.283,4.52,2.276,0.681,55.412,97.177,159.809,25.669,1997.468,1578.571
19904,1,56.057,94.615,105.691,39.762,145.581,59.546,191.5,47.458,117.145,34.166,142.298,40.753,21.436,13.709,18.718,34.424,62.365,3.397,3.891,0.593,1.756,2.567,0.452,1.338,102.158,1.554,2.513,4.477,98.63,3,107.829,87.645,28.991,30.52,3.19,40.387,1.807,24.384,1.323,4.6,1.312,0.261,25.386,108.469,19.16,13.902,387.05,69.881
19944,1,27.022,40.212,248.684,7.308,487.156,41.689,293.333,32,38.409,53.339,83.864,32.8,38.933,25.778,7.308,31.008,45,8.628,9.667,8.836,7.692,7.149,7.321,6.374,1037.5,11.875,0.689,1.43,92.646,1,222.493,206.233,58.537,81.572,40.178,61.305,4.444,16.977,1.207,2.396,1.207,-0.59,56.133,94.872,52.963,20,2012.5,220.588
19946,1,59.089,77.075,129.744,51.31,170.692,87.034,68,71.405,475.785,39.593,590.98,23.335,4.167,-5.051,10.945,75.935,86.815,2.31,1.834,0.537,0.537,2.371,0.577,0.577,170.3,1.289,1.392,1.296,99.424,4,175.319,156.13,5.21,7.697,17.576,68.031,4.433,50.632,0.974,1.968,0.931,0.477,24.844,124.243,1.333,1.062,141.447,141.447
20055,1,26.81,53.608,186.54,44.639,125.692,46.718,319,50.206,193.835,43.182,215.674,49.988,23.178,15.912,21.608,34.911,68.416,3.586,5.183,2.554,-2.429,2.156,1.718,-1.634,121.905,0.076,1.768,3.513,101.593,4,146.415,114.777,59.981,64.922,23.202,47.7,1.19,27.692,1.664,5.701,1.487,-0.347,35.929,92.153,15.215,7.219,369.524,12.999
20078,1,61.433,72.78,137.4,51.31,493.421,44.42,515.333,39.114,9.832,25.274,36.869,15.591,42.287,34.081,1.04,33.071,48.051,5.958,8.272,6.204,6.027,4.625,4.857,4.718,285.714,4,1.619,3.606,95.238,1,247.368,244.912,85.263,122.105,22.976,11.649,1.957,1.427,1.288,6.014,1.277,0.452,42.009,101.098,24.322,10.806,522.857,514.286
20129,1,56.92,126.054,79.331,45.984,100.916,46.223,783,19.81,113.602,38.392,121.456,54.844,44.146,39.389,7.497,10.035,30.493,13.91,15.835,13.604,10.877,6.296,6.413,5.127,598.611,7.097,1.052,3.919,93.667,1,78.549,72.66,9.253,32.334,-11.765,57.528,1.338,14.155,2.223,6.653,2.121,-0.794,26.867,105.943,88.113,22.187,906.944,74.44
20173,1,33.564,45.485,219.853,3.296,188.038,11.303,1087,7.348,29.568,46.347,37.562,26.209,69.776,47.668,10.154,4.986,11.213,-7.03,1.529,1.101,1.101,-5.668,0.913,0.913,-269.643,3.577,0.354,1.386,99.149,1,253.484,227.746,71.689,75.895,40.227,60.568,4.195,15.639,1.24,2.54,1.207,0.054,18.889,103.722,58.836,-7.598,1100,193.421
20174,1,70.505,141.726,70.558,111.456,87.438,67.041,1087,63.806,251.625,37.661,274.057,50.253,4.167,16.74,9.995,62.652,77.677,-5.008,-1.986,-5.058,-5.058,-3.203,-3.286,-3.286,-160.471,-0.647,1.996,4.446,103.191,4,58.693,52.827,27.361,20.701,-20.758,39.792,1.457,9.192,1.564,6.778,1.539,-0.189,31.563,110.9,20.037,2.398,277.487,21.905
20177,1,54.464,145.401,68.775,35.706,351.277,59.233,1087,20.299,72.524,37.854,187.151,62.542,33.401,31.704,14.909,12.941,37.788,-7.029,-6.197,-7.658,0.651,-4.025,-4.707,0.4,-269.643,1.446,0.898,2.226,99.622,1,72.809,61.954,9.254,-2.551,-17.006,31.2,2.082,15.501,1.757,4.63,1.627,-0.204,19.171,94.294,-10.966,-7.598,-134.906,11.527
20275,1,13.219,25.67,388.306,51.31,57.035,7.262,1087,7.611,33.759,18.428,43.054,27.776,64.283,47.668,1.139,4.286,11.213,8.73,10.82,10.43,9.051,4.551,5.557,4.823,2192.308,21.022,0.228,0.944,94.52,1,312.574,309.015,129.897,197.006,52.1,52.197,0.854,1.749,1.918,11.706,1.877,-0.027,62.371,114.678,244.655,52.703,3875,1578.571
20297,1,57.897,152.774,65.456,34.843,239.691,51.834,120.909,20.049,74.286,26.504,190.977,62.103,32.518,5.721,8.362,30.735,38.14,2.556,2.197,1.018,0.536,3.448,1.424,0.75,209.091,1.864,1.649,1.824,98.592,1,67.795,62.126,25.118,26.614,-20,29.14,2.789,19.29,0.741,3.506,0.715,0.15,11.844,93.184,11.852,2.319,186.364,9.938
20327,1,60.531,106.933,93.516,65.072,36.864,46.169,616.005,51.745,101.937,16.556,164.029,43.393,26.405,22.16,25.012,69.231,66.17,-7.847,-6.946,-9.994,-9.441,-8.614,-12.589,-11.677,-269.643,-1.831,4.727,4.363,111.48,4,90.956,68.206,52.817,9.812,-3.925,89.859,1.28,71.218,0.693,2.772,0.64,-0.059,5.464,89.757,-10.966,-7.598,-134.906,-8.471
20366,1,38.366,53.317,187.556,51.31,175.932,22.71,808,26.882,49.158,42.251,64.554,28.043,43.355,38.065,2.617,23.421,38.226,14.827,13.322,11.381,11.138,11.224,9.668,9.462,680.682,7.08,1.649,3.216,90.183,1,219.785,214.034,69.095,108.666,33.591,72.391,4.389,4.719,1.321,2.641,1.177,-0.041,32.664,120.421,42.667,21.977,796.591,784.091
20470,1,37.956,65.222,153.322,51.31,58.095,69.608,188.667,39.416,148.41,50.465,222.615,41.805,18.713,8.825,12.406,19.953,67.731,7.954,8.215,6.588,6.344,3.225,2.721,2.62,480,5.05,0.672,1.931,97.286,1,148.413,130,27.778,40.635,20.239,32.368,1.022,9.686,2.466,8.94,2.421,0.582,70.598,113.957,41.667,10.784,790,1000
20527,1,30.739,46.338,215.804,51.31,109.67,21.79,514.857,8.722,50.499,45.568,65.76,33.665,51.193,41.25,12.305,4.286,14.557,3.8,9.206,8.587,5.931,1.19,2.816,1.945,585.714,14.857,0.228,1.244,97.249,1,205.738,180.422,70.38,94.937,35.597,32.165,0.871,7.878,3.192,10.619,2.949,0.386,58.011,96.489,80.863,8.556,2128.571,1578.571
20599,1,57.468,97.125,102.96,68.859,285.322,38.709,405.89,49.918,93.816,21.234,107.166,40.831,38.077,28.713,2.213,28.441,56.713,13.118,18.76,16.02,14.115,6.302,8.053,7.096,457.526,5.414,1.377,4.194,92.245,1,104.166,101.86,52.173,86.792,1.701,27.154,0.866,7.11,2.086,10.664,1.989,0.506,45.023,100.261,50.502,23.16,972.158,69.81
20738,1,61.804,191.893,52.112,38.436,36.864,56.785,277.2,25.141,209.452,18.793,312.843,67.792,21.67,19.966,33.074,46.394,53.707,-5.142,6.481,4.57,3.872,-7.963,7.934,6.722,-240,3.391,3.318,2.461,93.767,1,56.342,37.708,28.621,34.963,-29.597,119.789,0.864,63.764,0.699,4.054,0.576,-0.329,9.289,89.115,31.426,-5.549,469.565,47.249
20760,1,39.219,59.198,168.924,8.569,210.924,17.031,125.7,7.348,26.889,50.888,51.551,33.75,50.521,13.385,4.884,6.086,11.213,16.568,15.914,15.202,12.589,13.794,12.148,10.368,2325,21.022,0.73,2.251,88.18,1,180.093,171.296,51.852,91.358,27.031,56.983,3.433,11.33,0.976,3.154,0.976,-0.097,38.48,130.219,244.655,52.703,2683.333,285.714
20777,1,53.322,79.206,126.253,40.495,328.522,24.707,1087,22.066,52.086,16.545,72.415,32.68,45.128,43.546,2.338,26.967,32.839,22.247,21.161,18.927,16.204,13.794,12.148,10.368,2633.333,21.022,0.348,0.788,88.18,1,142.836,139.497,92.11,171.007,13.999,24.872,1.801,6.809,1.158,5.819,1.036,-0.422,42.773,131.249,242.294,39.983,3875,86.397
20791,1,79.252,131.317,76.152,144.186,302.057,54.256,352.667,39.581,41.021,14.733,75.425,33.459,44.361,31.782,15.947,48.041,47.153,5.627,5.643,3.946,3.182,6.718,4.733,3.817,330,3.325,2.036,3.371,95.274,1,44.352,31.704,4.135,15.789,-20.839,9.606,1.402,4.83,0.838,7.691,0.834,-0.004,36.954,113.879,26.883,17.784,737.5,58.861
20861,1,39.461,97.477,102.588,79.755,106.41,41.504,119.143,48.282,143.405,42.704,153.717,59.517,34.169,6.221,1.04,15.854,55.496,22.247,14.172,9.73,8.355,13.794,2.805,2.409,1721.429,3.19,1.28,7.089,97.199,1,101.716,101.092,33.229,47.582,1.021,9.606,0.505,1.427,3.227,11.706,2.949,0.681,69.487,131.249,56.078,52.703,440.476,30.605
20896,1,68.793,99.666,100.335,37.192,151.724,49.731,545,38.739,54.312,22.829,73.945,30.976,41.891,34.204,14.532,23.42,48.046,9.065,9.629,6.202,5.141,5.112,3.532,2.928,261.905,2.81,1.952,5.899,96.496,1,100.744,86.104,27.047,45.906,0.231,25.102,1.168,7.802,1.773,8.423,1.756,-0.23,53.774,102.917,15.751,7.275,280.952,54.404
20916,1,67.056,90.745,110.199,53.924,663.333,46.706,272,55.213,37.99,18.515,76.716,26.105,34.028,21.518,2.532,50.152,61.869,9.099,10.22,7.229,3.074,7.879,6.591,2.803,288.889,2.167,2.727,4.425,96.873,1,126.198,123.003,55.272,83.067,6.839,10.784,1.836,2.903,1.155,6.197,1.097,0.122,51.267,107.177,25.522,17.826,541.667,58.233
20921,1,33.427,63.345,157.865,55.289,574.306,34.554,220,36.808,84.364,59.577,91.455,47.23,51.643,28.169,2.257,21.742,41.614,7.622,8.447,5.913,4.919,3.938,3.3,2.745,278.431,3.333,1.414,5.301,96.725,1,140.954,137.773,14.811,26.64,19.343,22.42,2.319,5.112,1.936,4.824,1.792,0.344,36.969,95.956,31.5,15.631,482.353,27.066
20949,1,49.692,70.73,141.382,38.168,343.119,50.588,137.231,54.115,82.119,35.481,89.35,29.744,32.319,9.069,3.709,32.424,61.913,9.037,9.908,7.693,7.693,4.808,4.349,4.349,383.929,4.473,1.252,3.23,95.685,1,169.134,162.861,50.878,75.282,20.564,17.65,1.74,7.897,1.88,4.848,1.769,0.156,28.399,106.785,27.377,19.077,722.321,72.656
20954,1,27.397,40.2,248.757,51.31,62.577,58.041,411,44.788,118.978,52.96,147.932,31.849,21.53,16.291,6.566,31.159,67.536,7.769,10.366,7.515,7.321,4.264,4.227,4.118,265.909,3.636,1.603,3.704,95.844,1,227.961,212.993,61.678,80.757,40.754,45.692,1.22,12.171,1.822,7.357,1.778,-0.33,50.858,118.392,28.107,10.013,479.545,479.545
21011,1,62.537,126.978,78.754,51.31,1028.205,64.985,160.667,23.976,8.242,26.523,210.788,50.749,24.076,9.091,17.067,21.007,49.896,14.359,14.333,12.351,8.742,12.298,10.635,7.527,720.513,5.41,1.707,2.477,92.483,1,73.819,61.22,21.555,45.472,-13.287,9.606,1.741,20.047,1.168,5,1.161,0.375,41.576,114.194,60.893,22.237,956.41,779.487
